,asin,unixReviewTime,reviewText,overall,reviewTime,summary,Category,title,price,salesRank,brand,Industry,Sentiment.Score,Quality,Price
76,B001F7VN6M,1316649600,i ordered a phone from you. nothing was said about no warranty. i got the phone today and the battery won't fit but i have a card that says not to return it to you. my old phone works better than the one i received from you and i want to return it and get my money back.,1,"09 22, 2011",blackberry 9000,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.385132,0,-0.385132
77,B001F7VN6M,1282953600,"This unit is not a Brand New. The Box doesn't have a Blackberry Tag, almost detroyed box. I can't believe from Amazon.LLC",1,"08 28, 2010",Used - Not New,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.487841,0,0
78,B001F7VN6M,1282262400,"Hello everyoneI received my BlackBerry Bold 9000 today and to my disappointment the following things were noticed:1. The back cover does not fit properly and will not stay closed.2. The incorrect power adapter was shipped with the phone.I had the phone shipped from the U.S. to the Costa Rica, so sending it back for correction/fixing would be a nightmare.I'll search for replacement parts here; it just sucks that the Q/A assurance process failed in my situation.Peace",1,"08 20, 2010",50/50 Chance Of A Bad Purchase,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.712395,0,0
79,B001F7VN6M,1360886400,Its ok but i got all the wrong connections. charger usb cord. I am unable to return as it is not financially sensible to do so,3,"02 15, 2013",incorrect connections received,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.745037,0,0
80,B001F7VN6M,1312156800,The phone came to me in ample time and was as stated . The only complaint was this phone is the first virsion and has not had any updates and needs to be updated to be used with the system AT&T is using . Some of the functions would not work without updating . I wish this would have been stated by the seller and this way there was no problems . A disclosure stetement would have been great .....,3,"08 1, 2011",phone,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,0.237101,0,0
81,B001F7VN6M,1365638400,Even though it is an older version of the blackberry still does the job for an affordable phone and able to connect to Wi-Fi every where you go,4,"04 11, 2013",Old version phone,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,0.875648,0,0
82,B001F7VN6M,1318377600,"I received a Blackberry clearly used, and made the claim in this way.After that, I was contacted by the supplier and promised to return the money giving me a credit on Amazon. Not fulfilled their promise! although I have tried to contact them via email several times.Thanks",1,"10 12, 2011",BlackBerry USED,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.0232352,0,-0.0232352
83,B001F7VN6M,1342051200,"two weeks ago to buy a phone for Venezuela, it brought me the phone ALL problems. also are of very poor quality and useless technology 3G nor EDGE technology, buy with confidence the world and I set the reputation and saw it was good, but I realized when I got the phones that are useless , comprising one or the other and serves the keyboard, I hope you can read this and not buy more product.",1,"07 12, 2012",Equipos malos,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.684751,-0.17118775,-0.51356325
84,B001F7VN6M,1350691200,"I'm disappointed because, I bought 2 cellulars from you the first one I returned because it did not work, and now the second one the battery is not good, it's not holding the charge it only last for one hour.",1,"10 20, 2012",I'm disappointed,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.838611,0,0
85,B001F7VN6M,1342310400,"I purchased an unlocked phone with 3G memory, but the phone came locked and without memory, it is the worse experience that I have buying on line",2,"07 15, 2012",Negative,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.735795,0,0
86,B001F7VN6M,1261267200,This handset is excellent value and function. The handset itself enables multiple applications and ease of use.  A definite improvement in the Blackberry range. The price is extremely competitive and delivery in almost instantaneous.  I thoroughly recommend this phone.,5,"12 20, 2009",bold and beautiful,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,0.701643,0,0.701643
87,B001F7VN6M,1285286400,"I traded in my nokia e71 for the blackberry bold 9000 purchased from Amazon.  Like others reviewing this phone, received the phone no manual, a black generic battery not blackberry, phone keeps shutting off.  I must say however, the phone is still new, maybe it will get better.  i am sceptical now since many of the person reviweing this phone indicate that it is refurbished.  How could that be I paid for a new phone. If that is the case I am very disappointed in amazon, especially since I have purchased many phones from them and all were received new no complaints.  I am sorry I can't give this phone a positive review just for the fact that I got a plain generic looking battery and have lost faith in amazon",2,"09 24, 2010",expected better from amazon,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.382336,0,0
88,B001F7VN6M,1310256000,"The phone was old and moreover was a defective piece. It ring tone keeps on going after few days and have to restart after re-installing battery every time. Please find the details of trouble i underwent. Its not only related to phone but also the way dealer dealt with me.1. The dealer sent me bb-curve instead of my order for bb-bold.2. After lot of request and follow up, they sent me correct phone.3. The phone once arrived was having defective back cover and keeps on coming out frequently.4. The phone was seeing to be old and not new one.5. The phone after few days started giving problem of ringtone. Goes on silent after sometime of use.6. Very pathetic and horrible experience. Just imagine i gave that gift to some one dear to me and now am feeling very bad.",1,"07 10, 2011",Old and Mal functioning phone,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.58423,-0.58423,0
89,B001F7VN6M,1397347200,"I was very excited to receive the phone.  When I found it on the website it said one year warranty if ordered from us. I guess I misunderstood that there wasn't a warranty if ordered through Amazon.  The phone was new, and even though it was an older model than I realized, I was ok with it since I had in my possession older chargers and earpieces, but the phone won't charge properly. It keeps cycling and shutting off.  I have learned a good lesson about ordering items like this on Amazon.  In the future I  will google the model and confirm warranty information.  In researching the phone, there are numerous post about this problem.One of the solutions was to update the software from Blackberry, but the model is no longer supported bt Blackberry, so no updates available.  I tried a few solutions, posted by techs online, but was unable to fix the problem.  This is a business phone for me,  I do a lot of texting and email, so limited charging, and shutting off won't work work for me.  A lot of money wasted and a good lesson learned!",1,"04 13, 2014",Bad Experience on Blackberry purchase,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.0534151,0,-0.0534151
90,B001F7VN6M,1258588800,"Features are nice.  Speedy interface, reasonable browsing, fast typing.  Some external apps are available, but tend to make the Bold unstable.  If you see problems, remove the last application you installed.The main problem is the phone device itself.  It just breaks all the time.  3x in less than a year, and each time RIM takes it for two weeks..I'm nearing the end of my warranty and battling them to get it fixed now before the warranty runs out.I will not buy another Blackberry I'm afraid.",2,"11 19, 2009",Get an extended warranty because it WILL break.,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.066169,0,-0.066169
91,B001F7VN6M,1325289600,"purchased this phone that was supposed to be NEW. What i got from the oem planet was a REFURBISHED phone cleary used with voice and data usage on it, battery was a fake and charger was used. No cable was included.",1,"12 31, 2011",PURCHASED FROM THE OEM PLANET,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.234315,0,0
92,B001F7VN6M,1320105600,"Hi! Eventually took my new blackberry phone. The phone is great, all items like battery connection cable and CD are in box. It had took only two days to reach to my home, shipping was very fast. I liked it. Wish all the best to the Ytrade--the company which is selling this phones.Good luck.",5,"11 1, 2011",Excellent phone!,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,0.618869,0,0
93,B001F7VN6M,1358208000,"I am an international buyer from Nigeria. I purchased this phone because it shows that it is an international and unlocked version. unfortunately, i was sent an AT&T; version (with AT&T; written on it). It is not accepting my SIM. It says SIM cannot be recognised. I unfortunately cannot return it because i had to ship it through a third party freighting company. Returning it will cost way more.This item is completely unsuable for me and I have also lost $125 + 3rd party shipping cost for buying it.",1,"01 15, 2013",not an international version,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.526406,0,-0.526406
94,B001F7VN6M,1391817600,Phone with a non blackberry branded battery! A fake one that do not work for more than 20 hours on stand by! That is not possible!,2,"02 8, 2014",I hate it,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.500488,0,0
95,B001F7VN6M,1290038400,"This item is used, and the power adapter even cannot connect to the cell phone. Don't buy it if you want a NEW one. It works fine",2,"11 18, 2010",Bad item,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.0084271,0,-0.0084271
96,B001F7VN6M,1282521600,"I waited until this phone was offered by Amazon directly because a year ago I purchased a BB Pearl from another vendor through Amazon and it did not last a year, failing from day one.  This time, I thought Amazon would be a more trustworthy source it was quite disappointing.  I got a phone in it's own box but firs thing that stroke me, a 1 year warranty card from Consumer Certified Repairs... this phone is supposed to be new!!!  I got a refurbished phone!!  Next disappointment, a cheap battery, not the original Blackberry battery.  It holds a charge for about 8 hours.  I had to but another one, which was another nightmare because Amazon sells many as ""the same that comes with Blackberry phones"" and the picture is of an original battery at $15.  Now I don't trust Amazon so I did not purchase any of these but had to shell out another $50 for a Seidio.  Another thing, I believe this phone should've included a protective ""leather"" case which comes with every BB and I did not get it.  Now my last and greatest grievance and it goes in another paragraph...I was not able to get this phone on a Blackberry plan!!  At the phone company they told me that the series this phone belongs to is not in the Blackberry database so it cannot be set up in the BB plan!  I did not get any specifics, not sure what that means and not even sure if it is banned for any reason or what.  Anyways, this is the last time I buy a cell phone from Amazon. The phone works very well so my review is not a total ""Sucks"", but it reflects my dissatisfaction with Amazon.",3,"08 23, 2010",Great phone but disappointed,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.379111,0,-0.379111
97,B001F7VN6M,1356307200,"I was very skeptical about this phone after reading all the negative reviews, however I took a chance and ordered the phone for my aunt who was traveling in 2 days prior to my purchase. I paid for 2 day shipping and received the phone on time. it had everything a new phone should and even came with a free blackberry Bluetooth headphone. The phone came in AT&T box which was what the person who helped us to unlock it exactly wanted (he recommended buying AT&T or t-mobile phone because they are more compatible with international phones). So anyway, the phone arrived in excellent condition (although it seems like this was a factory refurbished phone, but it still looked like new). I saw a little scratch on the screen when I unwrapped it, but it turns out the scratch was only on the plastic cover and didn't affect the phone. The only negative was that the back cover (where you put the battry and the sim card) was a little shaky, so I bought one of those protective covers which not only made it more study but also made the phone look more beautiful like new.",4,"12 24, 2012",Good phone for international use for the price,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,0.150335,0,0
98,B001F7VN6M,1293062400,"The seller was amazon, the item is used. Do not buy it! Probably they have only old ones and are selling as new. I am returning it for refund.P.S. I found 3 photos taken on November 8, and I bough it as new in December. Shame on Amazon.",1,"12 23, 2010",Not new!,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.611366,0,-0.611366
99,B001F7VN6M,1280880000,"For some reason this product did not work as expected.Once battery is depleted it will never boot up. Swab its battery with afriend's own, worked for just 45min and never come up afterward.I am realy disspointed.",2,"08 4, 2010",2,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.411396,0,0
100,B001F7VN6M,1378771200,"Thease guys are selling you fake product.I had a Bold before that is why I bought this.But this has fake battery, fake ear phones./none has Blackberry logos.It is even bigger than the one I bought . I am totally screwed.",1,"09 10, 2013","Fake Phone , Battery , head set , you just name it",Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.75581,0,0
101,B001F7VN6M,1293580800,"I wanted to get a Blackberry because it fulfills my job needs that was the main about getting a BB, my surprise was when I finally got it, it was 100% refurbished, any of the  specifications were working properly, no internet access every time I wanted to get a wireless connection cellphone turns off, no able to save contacts or send SMS.I was really disappointed on how Amazon treats their customers, I order a replacement about 4 weeks and still have not received it, I have the doubt what kind of phone am I getting this time, when I call to report this situation they told me there is no way to be 100% sure the replacement is a brand new phone.I am still waiting for the other phone ...",1,"12 29, 2010",Is not what you think it will be,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.688445,0,0
102,B001F7VN6M,1289433600,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, gps navigation, and MicroSD Slot--International Version with No Warranty (Black)I've received this phone with a non blackberry branded battery! A fake one that do not work for more than 20 hours on stand by! That is not possible!The phone is fine but with this battery it doesn't look like a mobile phone because I need to keep it charging every time.I would like to receive a new battery as soon as possible, but now I am in another address.Please contact me to solve this issue...",2,"11 11, 2010","Fake battery, works for less than 20 hours!",Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.281725,0,0
103,B001F7VN6M,1323734400,This product only lasted for a couple of days. And they won't give you the money back. Terrible product. What a waste of money. Please DO NOT BUY from this vendor!!!,1,"12 13, 2011",WARNING IT DOESN'T WORK DON'T BUY IT!!!!!!!!!!!,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.593256,0,-0.593256
104,B001F7VN6M,1301270400,"i got a broken batery, it doesn't work. the screen has a pale spot, it looks like the surface is sticked to the inner scree",2,"03 28, 2011",the cellphone has some failures,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.75851,0,0
105,B001F7VN6M,1364342400,"compcompre 2 celulares y solamente me llego uno solo a venezuela , a quien le reclamo ahorare 2 celulares y solamente me llego uno solo a venezuela , a quien le reclamo ahora",1,"03 27, 2013",pedi 2 celulares y me llego uno solo son unos estafadoressss,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.851198,0,0
106,B001F7VN6M,1291680000,"I bougth a NEW Blackberry Bold 9000This product beings to present failures after two or three working hours.The Blackberry turns off by itself.Aditional:1) The battery wich came with the unit IS NOT a Blackberry Original Battery.2) The Vynil Pocket Case IS NOT coming with the phone.3) The ARE NOT waranty seals over the screw;All of those situations make me think that the product IS NOT a ""new product"".. And you don't specificate that it was a used or refubrished product.",1,"12 7, 2010",Blackberry Bold 9000 failure,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.26065,0,0
107,B001F7VN6M,1292284800,"The cell phone I ordered was supposed to be brand new. The one I received from the seller Amazon doesn't look like new, it has some scratch and dust inside and on the battery and also didn't come with head phones.I am too far away outside US to return the product.I am disappointed because I chose the seller Amazon and I was expecting a brand new phone.",1,"12 14, 2010",Not brand new,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.521636,0,0
108,B001F7VN6M,1313798400,"The product was of poor quality, although I returned the money, lost much time between the sending and the return. Also as it was not for use within the USA I complicate the return. But if the money recovered",2,"08 20, 2011",My first disappointment,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.57557,-0.191856667,-0.383713333
109,B001F7VN6M,1370649600,I got this phone and it said new but it looked like it has been fixed. when I got the phone it was working fine until it came to charge it the battery wasn't holding a charge. so I had to buy a battery for it. the only reason I got this phone is because of the blackberry playbook. this phone isn't a good buy at all... your nonstop throwing money into it !!  I would suggest a different phone...,1,"06 8, 2013",Battery Sucks!!!,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.510608,0,-0.510608
110,B001F7VN6M,1400025600,"This phone came with the wrong battery to start with.When the proper battery was placed in the phone, the blackberry STILL did not work!!!!I would warn anyone looking to buy merchandise from this company to do so at their own risk. I purchased a blackberry bold from this company that was faulty and DOES NOT WORK and even before they saw the phone I purchased after I lodged my complaint (which they wanted me to apparently ship back at my own expense AFTER the purchase of a faulty phone) denied that that phone was in fact there own merchandise simply because I used a sky box!! This of course was after they firstly admitted that they have ""young staff that make mistakes"" and this was also after I have specifically stated that I have had my skybox company for YEARS and never had any experience with them tampering with any of my goods.Of course Cellphone Zone found it was reasonable for me to believe that my skybox company would open the box the phone came in, take out the blackberry I bought from Cellphone Zone and replace it with a faulty phone that was the exact model as the one I got for Cellphone Zone and then close back the box and somehow make it look like the seals were never broken or tampered with. To this company THAT apparently makes ""perfect"" sense instead of just admitting that they sold me a faulty product! Just letting buyers out there know what they are dealing with and that ALL is lost if you ever have to deal with this company for a claim and you used a skybox!!!!This company sells faulty phones!!! They are taking people's money and giving them phones that DO NOT WORK!!!! BEWARE!!!!",1,"05 14, 2014",Faulty Phone!,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.551295,-0.183765,-0.36753
111,B001F7VN6M,1234742400,"Its a good phone,but a power hog, I had the 8310 Curve, I upgraded, do not see much value, the 3G doesn't work half the time, the WiFi, if enabled, drains the battery even more , so I disabled the WiFI, Overall its Ok, but they need to improve battery life by 4X,Good Resolution,good 8GB slot to use, better Music Interface,Have used the Video Flash, as my flash lite at times",3,"02 16, 2009",Good phone,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.336481,0,-0.336481
112,B001F7VN6M,1348185600,this is a great phone but as to this date the display blanked out and won't come back on as im in the caribbean a return is not an option so your product suck,1,"09 21, 2012",you suck,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.841979,0,0
113,B001F7VN6M,1286150400,"When I bought the phone thru Amazon.com, it had the notice was a brand new phone.The box had the seal broken...Problems began when the keyboard started to repeat the letters.I took the product to a specialized dealer in order to repair it, there where missing bolts inside it, it shows signs of salad water all inside it.Once it was cleaned, the screen did not work any more.I had to pay for a brand new screen and the main problem did not improved so much.Now I have new problems as discharge of the batery during a morning, among others.",1,"10 4, 2010",I asked for a new phone,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.329038,0,0
114,B001F7VN6M,1256688000,"i have own 2 of this phones, my first one was stolen, and i went for the second one without even thinking about it, it has a great resolution, sound, and the bb pin software is really easy to use and fast, this is the best bb out there...",5,"10 28, 2009",this cellphone rocks,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,0.861185,0,0
115,B001F7VN6M,1297468800,"its the worst buy that I made in amazon, it doesnt have this factorys like a ab3123, used products, with fail, and in poor quality...",1,"02 12, 2011","bad cell, is used, with damage in the microphone and speaker",Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.952001,-0.4760005,-0.4760005
116,B001F7VN6M,1311292800,"I fooled with the sale of the 3 phones, all came with problems until they are used, see pictures of family and music in the media, you must present law by the deception that I have, I thought that amazon was a prestigious store and I feel cheated, I'm disappointed.",1,"07 22, 2011",bad cell and used,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.890906,0,0
117,B001F7VN6M,1316563200,"I always buy a Blackberry phone, however what I received from Amazon was a refurbished phone, I ordered for a brand new phone, but the phone that I received was in used condition the back lid does not fit well with the frame work, Neither the battery and the box was original, was a fake accessories.I was more disappointed i was payed full price.",1,"09 21, 2011",THE PHONE WAS REFURBISHED AND A BOUGHT ONE BRAND NEW,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.805545,0,-0.805545
118,B001F7VN6M,1301875200,"Dear all, it has been 3 months of my service provider and my work mobile department trying to get lotus notes to work on this.No success. The Business Enterprise function is on, we have tried with several sim cards with functioning BES, my work mobile unit plugged the device informationinto RIM's advance technical support services with no success.The blackberry's PIN is somehow blocked. You'd do yourself a favor and buy a brand new phone from somewhere else. This is not worth the trouble.",1,"04 4, 2011",Can't be activated,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.210966,0,-0.210966
119,B001F7VN6M,1297728000,"Wasn't to impressed, it was too big and stoped working by day 2. Nice display screen and compact buttons though.",2,"02 15, 2011",1st B.B Bold,Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.0193235,0,0
120,B001F7VN6M,1296950400,"I read the negative reviews of this product before buying and bought anyway. I guess I thought, ""Even if it is a refurbished phone, who cares?  As long as it works.""  So I bought it, and at first I was quite pleased.  The battery drained quickly, but other than that, everything was fine.  That was before I tried to get a data plan (when I was just using the phone for talking and texting).  I've spent six hours at the T-mobile store over the past two weeks trying to trouble-shoot this thing, and the techies there say they've never seen anything like it.  The phone cannot access the data plan I have.  At first we thought it was due to corrupted software, so we replaced it. But even with the software overhaul, the phone doesn't allow you to switch from ""Hotspot Browser"" (wifi) to ""Internet Browser"" (to be used with any carrier's data plan).  It's really strange.  But it defeats the point of having a SmartPhone if you can only access the internet and email when you can get wifi. Thank God I bought a warranty to go with it.  I'll definitely be sending this thing back.  It's not worth the headaches, time, money, and inconvenience.  Don't buy!",2,"02 6, 2011","Cannot be used with data plan, can only access internet with wifi",Cell Phones,"BlackBerry Bold 9000 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, GPS Navigation, and MicroSD Slot--International Version with No Warranty (Black)",82.89,{'Cell Phones & Accessories': 22244},BlackBerry,Cell_Phones,-0.17785,0,-0.17785
